segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,144.37,27.35,0.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.05,-5.0,0.0,0.0,0.0
3,142.31,131.22,116.06,-0.5,-0.5,-0.5,0.0,-4.0,-25.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,121.32,107.99,101.61,-0.5,-0.5,-0.5,0.0,-1.81,-25.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,120.44,111.67,93.46,-0.5,-0.5,-0.5,0.0,-2.48,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,93.09,73.75,68.04,-0.5,-0.5,-0.5,0.0,-2.48,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,67.74,58.1,47.5,-0.5,-0.5,-0.5,0.0,-2.43,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0
8,42.99,21.47,10.23,-0.5,-0.5,-0.5,0.0,-3.76,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.05
9,34.5,17.95,9.46,-0.5,-2.4,-20.5,0.0,-0.52,-5.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.11,0.09,0.07
10,84.63,63.69,38.82,-0.5,-5.26,-20.5,0.0,-1.14,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.22,0.11
11,110.79,55.02,5.05,-0.5,-3.36,-20.5,0.0,-0.9,-5.0,0.0,0.0,0.0,0.0,-9.21,-30.0,4.17,1.68,0.45
12,3.54,0.17,0.0,-0.5,-0.5,-0.5,0.0,-0.57,-5.0,0.0,0.0,0.0,-30.0,-30.0,-30.0,4.64,0.22,0.0
13,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.86,-5.0,0.0,0.0,0.0,-29.91,-30.0,-30.0,0.0,0.0,0.0
14,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.29,-5.0,0.0,0.0,0.0,-19.3,-21.41,-29.71,0.0,0.0,0.0
15,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.57,-5.0,0.0,0.0,0.0,-2.33,-7.43,-19.12,0.0,0.0,0.0
16,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-3.0,-20.0,0.0,-0.02,-0.5,0.0,-0.2,-2.19,0.0,0.0,0.0
17,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.33,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.57,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.14,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.57,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.86,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.29,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.14,-5.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.33,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.52,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.14,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.57,-5.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
