segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.81,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,31.36,4.97,0.0,0.0,-0.1,-0.5,0.0,-3.14,-25.0,0.0,-0.02,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,52.37,38.22,22.28,-0.5,-0.5,-0.5,0.0,-10.24,-40.0,0.0,-0.19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,122.9,102.36,61.93,-0.5,-0.5,-0.5,0.0,-9.43,-40.0,0.0,-0.21,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,124.35,100.04,71.46,-0.5,-0.5,-0.5,0.0,-7.43,-25.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
6,92.99,75.57,66.1,-0.5,-0.5,-0.5,0.0,-6.9,-40.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
7,66.06,46.02,29.02,-0.5,-0.5,-0.5,0.0,-5.24,-25.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
8,40.33,30.13,9.67,-0.5,-0.5,-0.5,0.0,-7.14,-25.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,13.07,6.86,0.0,-0.5,-0.5,-0.5,0.0,-4.29,-20.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,43.75,25.44,6.45,-0.5,-0.5,-0.5,0.0,-3.29,-25.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
11,63.87,48.37,33.06,-0.5,-0.5,-0.5,0.0,-9.33,-40.0,0.0,-0.17,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,87.94,76.48,66.38,-0.5,-0.5,-0.5,0.0,-3.05,-25.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
13,131.48,108.28,94.33,-0.5,-1.45,-20.5,0.0,-1.14,-5.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.11,0.03,0.0
14,152.73,62.44,7.37,-0.5,-8.12,-20.5,0.0,-1.71,-5.0,0.0,0.0,0.0,0.0,-13.42,-30.0,3.19,0.93,0.13
15,5.89,0.45,0.0,-0.5,-0.5,-0.5,0.0,-0.86,-5.0,0.0,0.0,0.0,-30.0,-30.0,-30.0,4.63,0.4,0.0
16,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-3.62,-20.0,0.0,-0.07,-0.5,-30.0,-30.0,-30.0,0.0,0.0,0.0
17,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.19,-5.0,0.0,0.0,0.0,0.0,-22.57,-30.0,0.0,0.0,0.0
18,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.1,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-4.0,-20.0,0.0,-0.1,-0.5,0.0,-0.54,-6.06,0.0,0.0,0.0
20,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-6.62,-20.0,0.0,-0.12,-0.5,0.0,-3.2,-15.51,0.0,0.0,0.0
