segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.52,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,108.03,20.46,0.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.05,-5.0,0.0,0.0,0.0
3,106.43,100.93,89.37,-0.5,-0.5,-0.5,0.0,-0.1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,89.02,78.31,73.13,-0.5,-0.5,-0.5,0.0,-0.1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,72.81,69.74,66.71,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66.41,63.48,60.59,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,60.3,46.39,36.27,-0.5,-0.5,-0.5,0.0,-0.19,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,66.42,45.17,35.3,-0.5,-0.5,-0.5,0.0,-1.81,-10.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,97.17,83.01,56.12,-0.5,-0.5,-0.5,0.0,-1.9,-10.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,94.13,89.56,83.56,-0.5,-0.5,-0.5,0.0,-0.57,-10.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.12,0.05,0.0
11,95.5,89.2,83.96,-0.5,-1.45,-20.5,0.0,-0.67,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.36,0.13
12,83.62,59.58,3.68,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.27,-22.87,4.17,2.12,0.84
