r,l,t
-6858.051577,764,1.482362
-4874.154263,796,1.973805
-4287.352428,584,3.041998
-5899.770081,1080,3.696939
-11163.371012,1080,5.048379
407.10668,1080,5.699512
4033.473926,1080,7.050155
2212.136332,1080,7.654576
3029.220034,1080,9.052336
-616.876216,1080,9.662256
3996.826549,1080,10.999767
6479.905774,1080,11.611488
-4340.17724,1080,12.919962
2256.160314,1080,13.532063
11265.678733,1080,14.908323
9190.861303,1080,15.531799
10099.072695,1080,16.882211
11544.142197,1080,17.506326
9089.625977,1080,18.851014
11960.891389,1080,20.118591
8163.501593,1080,20.800754
4438.621303,1080,22.178479
6040.289134,1080,22.856157
12400.367741,1080,24.27861
9124.32084,1080,24.904314
3984.798416,1080,26.275224
9293.97352,1080,26.878968
10692.857527,1080,28.198197
9548.874022,1080,28.811222
10978.469394,1080,30.25961
7929.871122,1080,30.867664
8597.910492,1080,32.273906
7355.93437,1080,32.873208
7678.210339,1080,34.253395
10725.167794,1080,34.877072
10364.972857,1080,36.298818
11483.272775,1080,36.920521
11073.875448,1080,38.293023
11080.115855,1080,39.529583
11268.263563,1080,40.196099
9232.54842,1080,41.514672
10439.443979,1080,42.178741
9552.856454,1080,43.527652
5948.990035,1080,44.141385
11249.329046,1080,45.500015
11313.446936,1080,46.119997
13055.444277,1080,47.547583
9829.088371,1080,48.176573
5036.665343,1080,49.46409
11077.747297,1080,50.105225
13831.871102,1080,51.539849
14895.433106,1080,52.173599
13695.176965,1080,53.456488
14564.683884,1080,54.070472
6534.763377,1080,55.388689
7783.140945,1080,56.007515
12033.243538,1080,57.349502
6758.06898,1080,58.640828
5747.985057,1080,59.284351
11491.213712,1080,60.60594
966.338874,1080,61.219374
12326.840586,1080,62.638947
12982.28376,1080,63.248179
6331.06645,1080,64.628076
2645.414558,1080,65.255928
13382.250344,1080,66.602704
3644.246975,1080,67.197612
4847.647036,1080,68.570784
11894.681599,1080,69.182201
5632.520754,1080,70.542269
10735.633814,1080,71.156156
6022.21239,1080,72.514851
-637.545288,1080,73.130735
8338.16722,1080,74.532876
10273.534963,1080,75.842067
895.904066,1080,76.515086
9800.502799,1080,77.841093
10670.070934,1080,78.495962
14838.668502,1080,79.91696
8672.636672,1080,80.539675
10717.079839,1080,81.897593
9422.57197,1080,82.511127
12760.235975,1080,83.867471
11121.025141,1080,84.474886
12866.672312,1080,85.897865
10442.024347,1080,86.503971
11705.011684,1080,87.856301
5610.488296,1080,88.467991
10417.921305,1080,89.791838
7491.41649,1080,90.397885
12336.467518,1080,91.788331
11685.247536,1080,92.402433
14441.440392,1080,93.700477
9556.312786,1080,95.072702
10656.641906,1080,95.741911
13443.507447,1080,97.083328
8155.026273,1080,97.732401
11484.621807,1080,99.113634
