step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1220,0.1,2_ブレーキ,1.7 -> 1.7,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1230 -> 1230,0.1,1_惰行,1.4 -> 1.4,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1240 -> 1240,0.1,0_加速,15.7 -> 15.7,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1250,0.1,2_ブレーキ,3.1 -> 3.1,0.003 -> 0.003,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1260,0.1,0_加速,17.4 -> 17.4,0.004 -> 0.004,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1270,0.1,1_惰行,17.1 -> 17.1,0.005 -> 0.005,0.0,0.0,0.0,-2.0,-2.0
1280 -> 1290,0.2,0_加速,31.4 -> 45.6,0.007 -> 0.010,0.0,0.0,0.0,-4.0,-4.0
1300 -> 1300,0.1,2_ブレーキ,33.0 -> 33.0,0.013 -> 0.013,0.0,0.0,0.0,-2.0,-2.0
1310 -> 1380,0.8,0_加速,47.2 -> 146.5,0.016 -> 0.069,0.0,0.0,0.0,-16.0,-16.0
1390 -> 1390,0.1,1_惰行,146.0 -> 146.0,0.080 -> 0.080,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1790,4.0,0_加速,160.1 -> 355.5,0.092 -> 0.959,0.0,0.0,0.0,-80.0,-80.0
1800 -> 1800,0.1,0_加速,357.7 -> 357.7,0.987 -> 0.987,275.2,0.0,-0.5,-10.0,264.7
1810 -> 1810,0.1,0_加速,359.9 -> 359.9,1.014 -> 1.014,276.9,0.0,-0.5,-10.0,266.4
1820 -> 1820,0.1,0_加速,362.0 -> 362.0,1.042 -> 1.042,278.6,0.0,-0.5,-10.0,268.1
1830 -> 1830,0.1,0_加速,364.1 -> 364.1,1.070 -> 1.070,280.2,0.0,-0.5,-10.0,269.8
1840 -> 1840,0.1,0_加速,366.2 -> 366.2,1.098 -> 1.098,281.8,0.0,-0.5,-10.0,271.4
1850 -> 1850,0.1,0_加速,368.3 -> 368.3,1.127 -> 1.127,283.4,0.0,-0.5,-10.0,273.0
1860 -> 1860,0.1,0_加速,370.3 -> 370.3,1.155 -> 1.155,285.0,0.0,-0.5,-10.0,274.6
1870 -> 1870,0.1,0_加速,372.3 -> 372.3,1.184 -> 1.184,286.6,0.0,-0.5,-10.0,276.2
1880 -> 1880,0.1,0_加速,374.3 -> 374.3,1.213 -> 1.213,288.1,0.0,-0.5,-10.0,277.7
1890 -> 1890,0.1,0_加速,376.3 -> 376.3,1.242 -> 1.242,289.7,0.0,-0.5,-10.0,279.3
1900 -> 1900,0.1,0_加速,378.3 -> 378.3,1.271 -> 1.271,291.2,0.0,-0.5,-10.0,280.8
1910 -> 1910,0.1,0_加速,380.2 -> 380.2,1.300 -> 1.300,292.7,0.0,-0.5,-10.0,282.4
1920 -> 1920,0.1,2_ブレーキ,367.6 -> 367.6,1.329 -> 1.329,288.0,-4.0,0.0,-10.0,274.2
1930 -> 1930,0.1,0_加速,369.7 -> 369.7,1.357 -> 1.357,284.5,-4.0,-0.5,-10.0,270.2
1940 -> 1940,0.1,0_加速,371.7 -> 371.7,1.386 -> 1.386,286.1,0.0,-0.5,-10.0,275.8
1950 -> 1950,0.1,0_加速,373.7 -> 373.7,1.415 -> 1.415,287.7,0.0,-0.5,-10.0,277.4
1960 -> 1960,0.1,0_加速,375.7 -> 375.7,1.444 -> 1.444,289.2,0.0,-0.5,-10.0,279.0
1970 -> 1970,0.1,0_加速,377.7 -> 377.7,1.473 -> 1.473,290.7,0.0,-0.5,-10.0,280.6
1980 -> 1980,0.1,0_加速,379.6 -> 379.6,1.502 -> 1.502,292.2,0.0,-0.5,-10.0,282.2
1990 -> 1990,0.1,0_加速,381.6 -> 381.6,1.531 -> 1.531,293.8,0.0,-0.5,-10.0,283.7
2000 -> 2000,0.1,0_加速,383.5 -> 383.5,1.561 -> 1.561,295.3,0.0,-0.5,-10.0,285.3
2010 -> 2010,0.1,0_加速,385.5 -> 385.5,1.590 -> 1.590,296.8,0.0,-0.5,-10.0,286.9
2020 -> 2020,0.1,1_惰行,383.9 -> 383.9,1.620 -> 1.620,296.8,-2.0,0.0,-10.0,285.5
2030 -> 2030,0.1,0_加速,385.8 -> 385.8,1.650 -> 1.650,297.0,-2.0,-0.5,-10.0,285.4
2040 -> 2040,0.1,0_加速,387.7 -> 387.7,1.680 -> 1.680,298.5,0.0,-0.5,-10.0,289.0
2050 -> 2050,0.1,0_加速,389.7 -> 389.7,1.710 -> 1.710,300.0,0.0,-0.5,-10.0,290.7
2060 -> 2060,0.1,0_加速,391.6 -> 391.6,1.740 -> 1.740,301.5,0.0,-0.5,-10.0,292.3
2070 -> 2070,0.1,0_加速,393.5 -> 393.5,1.770 -> 1.770,303.0,0.0,-0.5,-10.0,294.0
2080 -> 2080,0.1,0_加速,395.4 -> 395.4,1.801 -> 1.801,304.4,0.0,-0.5,-10.0,295.8
