step,position_km,velocity_kmh,action,tve_reward,tce_penalty,ic_penalty,ef_penalty,sl_penalty,de_bonus,step_total_reward
1210,0.0,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1220,0.0,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1230,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0.0006055492073694182,14.267537498474121,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1260,0.002311573930380386,28.52512550354004,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1270,0.005117256188397673,42.77157783508301,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1280,0.0090216865275087,57.00571174621582,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1290,0.0128855532337915,44.40571174621582,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1300,0.016916011829863475,58.63835906982422,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1310,0.02142664393394372,58.310149383544925,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1320,0.02652941854849396,72.52949295043946,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1330,0.03272874455079676,86.7340461730957,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1340,0.04002343172846226,100.92265548706055,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1350,0.04841219982436492,115.09414672851562,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1360,0.05789367896097226,129.24736633300782,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1370,0.06846641009363745,143.38115386962892,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1380,0.0801288454925382,157.49436950683594,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1390,0.09287934925292554,171.5858596801758,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1400,0.10669941620227788,184.76264190673828,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1410,0.1214329836198103,195.8555648803711,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1420,0.1369817129889843,206.00787963867188,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1430,0.15327837964434343,215.34231719970703,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1440,0.17026433261470314,223.96117401123047,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1450,0.1878881020280446,231.95050048828125,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1460,0.2061042788524763,239.38310852050782,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1470,0.22487260544070037,246.3211395263672,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1480,0.24415723098640776,252.8178497314453,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1490,0.2639260972554314,258.91924438476565,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1500,0.2841504281599952,264.66517639160156,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1510,0.3048043028001507,270.0904449462891,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1520,0.3258642961162512,275.2255096435547,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1530,0.3473091747050585,280.09714965820314,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1540,0.3688773998053888,279.0561126708985,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1550,0.39060970325171984,283.73845825195315,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1560,0.4126937015937957,288.1976989746094,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1570,0.4351130098374249,292.45306091308595,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1580,0.4578526336700993,296.5216278076172,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1590,0.4808988226628265,300.41875305175785,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1600,0.5042389426488716,304.158251953125,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1610,0.5278613643619843,307.7524841308594,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1620,0.5517553659227282,311.2127655029297,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1630,0.575911047169706,314.54920349121096,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1640,0.6003192541635873,317.77113647460936,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1650,0.6249715124618992,320.88696899414066,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1660,0.6498599679839095,323.9044189453125,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1670,0.6749773344673079,326.8305999755859,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1680,0.7003168466693064,329.67193908691405,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1690,0.7258722185902524,332.43450622558595,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1700,0.7516376061025878,335.12376708984374,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1710,0.7776075734557852,337.7448303222656,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1720,0.803777063201785,340.30247497558594,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1730,0.8301413691478622,342.8010681152344,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1740,0.8566961119967735,345.24475708007816,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1750,0.8834372173790492,347.63730468750003,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1760,0.9103608960207291,349.98236389160155,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1770,0.9374636258227632,352.283285522461,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1780,0.9647421356565921,354.54320068359374,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1790,0.9921933907048165,356.7651031494141,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1800,1.019814579196958,358.9518493652344,0,276.2118849214164,0.0,0.0,-0.5,-10.0,0.0371984125656069,265.749083333982
1810,1.047603100408638,361.1060485839844,0,277.8852121167995,0.0,0.0,-0.5,-10.0,0.042743139093386215,267.42795525589287
1820,1.0755565538084264,363.23028259277345,0,279.53453399788486,0.0,0.0,-0.5,-10.0,0.0491548716878962,269.08368886957277
1830,1.1036727292505488,365.32696838378905,0,281.16175442122426,0.0,0.0,-0.5,-10.0,0.056574414233933695,270.7183288354582
1840,1.1319495981238359,367.3983581542969,0,282.7686887328707,0.0,0.0,-0.5,-10.0,0.06516621644984516,272.33385494932054
1850,1.1603853053780413,369.4467041015625,0,284.3570725420534,0.0,0.0,-0.5,-10.0,0.07512247024210623,273.9321950122955
1860,1.1889781623581284,371.47412109375,0,285.9285698008705,0.0,0.0,-0.5,-10.0,0.08666793728380079,275.51523773815427
1870,1.2177266403855307,373.4826141357422,0,287.4847802740237,0.0,0.0,-0.5,-10.0,0.1000656422706949,277.0848459162944
1880,1.246629365032875,375.4742156982422,0,289.0272464734437,0.0,0.0,-0.5,-10.0,0.11562359178256572,278.6428700652263
1890,1.2756851110453407,377.450765991211,0,290.5574601246565,0.0,0.0,-0.5,-10.0,0.13370270912838214,280.19116283378486
1900,1.30489279786786,379.4141326904297,0,292.07686822519236,0.0,0.0,-0.5,-10.0,0.15472621198580339,281.73159443717816
1910,1.334251485742794,381.3661285400391,0,293.5868787493416,0.0,0.0,-0.5,-10.0,0.1791907032715776,283.2660694526132
1920,1.3637603723476805,383.3085388183594,0,295.0888660488647,0.0,0.0,-0.5,-10.0,0.20767929796779647,284.7965453468325
1930,1.3934187899471902,385.2430389404297,0,296.5841759950956,0.0,0.0,-0.5,-10.0,0.24087717135763997,286.32505316645324
1940,1.4232262030376222,387.17138671875,0,298.07413090431965,0.0,0.0,-0.5,-10.0,0.2795899894492248,287.85372089376887
1950,1.453182206466177,389.09523010253906,0,299.56003428554936,0.0,0.0,-0.5,-10.0,0.324765772904813,289.3848000584542
1960,1.4832865240109296,391.01624450683596,0,301.04317544752575,0.0,0.0,-0.5,-10.0,0.377520854726163,290.92069630225194
1970,1.5129228084333919,378.41624450683594,2,296.3628442246227,0.0,-4.0,0.0,-10.0,0.43781972267509844,282.8006639472978
1980,1.5422047411806719,380.3738159179688,0,292.81932747279996,0.0,-4.0,-0.5,-10.0,0.5068509100455256,278.82617838284546
1990,1.5716372640783518,382.3208953857422,0,294.32522897679917,0.0,0.0,-0.5,-10.0,0.5872082411207457,284.4124372179199
2000,1.601219641207157,384.2591857910156,0,295.8237712880532,0.0,0.0,-0.5,-10.0,0.6808155361645665,286.00458682421777
2010,1.6309512700181057,386.1904724121094,0,297.31628810948564,0.0,0.0,-0.5,-10.0,0.7899341136237323,287.6062222231094
2020,1.6608316792120925,388.1164031982422,0,298.8040919398685,0.0,0.0,-0.5,-10.0,0.9172238809822215,289.22131582085075
2030,1.6908605270868908,390.0386535644531,0,300.28847874798316,0.0,0.0,-0.5,-10.0,1.0658158346954485,290.8542945826786
