step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1220 -> 1240,0.3,0_加速,14.3 -> 42.8,0.001 -> 0.005,0.0,0.0,0.0,-6.0,-6.0
1250 -> 1250,0.1,1_惰行,42.5 -> 42.5,0.008 -> 0.008,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1330,0.8,0_加速,56.7 -> 155.9,0.012 -> 0.070,0.0,0.0,0.0,-16.0,-16.0
1340 -> 1340,0.1,2_ブレーキ,143.3 -> 143.3,0.082 -> 0.082,0.0,0.0,0.0,-2.0,-2.0
1350 -> 1790,4.5,0_加速,157.4 -> 365.8,0.093 -> 1.097,0.0,0.0,0.0,-90.0,-90.0
1800 -> 1800,0.1,0_加速,367.9 -> 367.9,1.125 -> 1.125,283.1,0.0,-0.5,-10.0,272.7
1810 -> 1810,0.1,0_加速,369.9 -> 369.9,1.154 -> 1.154,284.7,0.0,-0.5,-10.0,274.3
1820 -> 1820,0.1,0_加速,371.9 -> 371.9,1.182 -> 1.182,286.3,0.0,-0.5,-10.0,275.9
1830 -> 1830,0.1,0_加速,373.9 -> 373.9,1.211 -> 1.211,287.8,0.0,-0.5,-10.0,277.4
1840 -> 1840,0.1,0_加速,375.9 -> 375.9,1.240 -> 1.240,289.4,0.0,-0.5,-10.0,279.0
1850 -> 1850,0.1,1_惰行,374.4 -> 374.4,1.269 -> 1.269,289.4,-2.0,0.0,-10.0,277.5
1860 -> 1860,0.1,0_加速,376.4 -> 376.4,1.298 -> 1.298,289.7,-2.0,-0.5,-10.0,277.4
1870 -> 1870,0.1,0_加速,378.4 -> 378.4,1.327 -> 1.327,291.3,0.0,-0.5,-10.0,280.9
1880 -> 1880,0.1,0_加速,380.3 -> 380.3,1.356 -> 1.356,292.8,0.0,-0.5,-10.0,282.5
1890 -> 1890,0.1,0_加速,382.3 -> 382.3,1.386 -> 1.386,294.3,0.0,-0.5,-10.0,284.0
1900 -> 1900,0.1,0_加速,384.2 -> 384.2,1.415 -> 1.415,295.8,0.0,-0.5,-10.0,285.5
1910 -> 1910,0.1,2_ブレーキ,371.6 -> 371.6,1.444 -> 1.444,291.1,-4.0,0.0,-10.0,277.4
1920 -> 1920,0.1,0_加速,373.6 -> 373.6,1.473 -> 1.473,287.6,-4.0,-0.5,-10.0,273.4
1930 -> 1930,0.1,0_加速,375.6 -> 375.6,1.502 -> 1.502,289.1,0.0,-0.5,-10.0,279.0
1940 -> 1940,0.1,0_加速,377.6 -> 377.6,1.531 -> 1.531,290.7,0.0,-0.5,-10.0,280.6
1950 -> 1950,0.1,0_加速,379.5 -> 379.5,1.560 -> 1.560,292.2,0.0,-0.5,-10.0,282.2
1960 -> 1960,0.1,0_加速,381.5 -> 381.5,1.590 -> 1.590,293.7,0.0,-0.5,-10.0,283.8
1970 -> 1970,0.1,0_加速,383.4 -> 383.4,1.619 -> 1.619,295.2,0.0,-0.5,-10.0,285.4
1980 -> 1980,0.1,2_ブレーキ,370.8 -> 370.8,1.648 -> 1.648,290.5,-4.0,0.0,-10.0,277.4
