step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1230,0.2,2_ブレーキ,1.7 -> -1.3,0.001 -> 0.001,1.0,0.0,0.0,-2.0,-1.0
1240 -> 1240,0.1,0_加速,14.3 -> 14.3,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1250,0.1,1_惰行,14.0 -> 14.0,0.003 -> 0.003,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1330,0.8,0_加速,28.3 -> 127.7,0.005 -> 0.047,0.0,0.0,0.0,-16.0,-16.0
1340 -> 1340,0.1,2_ブレーキ,115.1 -> 115.1,0.056 -> 0.056,0.0,0.0,0.0,-2.0,-2.0
1350 -> 1350,0.1,1_惰行,114.6 -> 114.6,0.065 -> 0.065,0.0,0.0,0.0,-2.0,-2.0
1360 -> 1390,0.4,0_加速,128.8 -> 171.1,0.075 -> 0.110,0.0,0.0,0.0,-8.0,-8.0
1400 -> 1400,0.1,1_惰行,170.5 -> 170.5,0.123 -> 0.123,0.0,0.0,0.0,-2.0,-2.0
1410 -> 1430,0.3,0_加速,183.9 -> 205.3,0.137 -> 0.167,0.0,0.0,0.0,-6.0,-6.0
1440 -> 1440,0.1,2_ブレーキ,192.7 -> 192.7,0.182 -> 0.182,0.0,0.0,0.0,-2.0,-2.0
1450 -> 1500,0.6,0_加速,203.1 -> 244.3,0.197 -> 0.284,0.0,0.0,0.0,-12.0,-12.0
1510 -> 1510,0.1,1_惰行,243.4 -> 243.4,0.303 -> 0.303,0.0,0.0,0.0,-2.0,-2.0
1520 -> 1590,0.8,0_加速,250.1 -> 287.3,0.322 -> 0.468,0.0,0.0,0.0,-16.0,-16.0
1600 -> 1600,0.1,2_ブレーキ,274.7 -> 274.7,0.490 -> 0.490,0.0,0.0,0.0,-2.0,-2.0
1610 -> 1790,1.9,0_加速,279.6 -> 340.6,0.511 -> 0.947,0.0,0.0,0.0,-38.0,-38.0
1800 -> 1800,0.1,0_加速,343.1 -> 343.1,0.973 -> 0.973,263.9,0.0,-0.5,-10.0,253.4
1810 -> 1810,0.1,1_惰行,341.7 -> 341.7,0.999 -> 0.999,264.2,-2.0,0.0,-10.0,252.2
1820 -> 1820,0.1,0_加速,344.2 -> 344.2,1.026 -> 1.026,264.7,-2.0,-0.5,-10.0,252.3
1830 -> 1830,0.1,0_加速,346.6 -> 346.6,1.053 -> 1.053,266.6,0.0,-0.5,-10.0,256.2
1840 -> 1840,0.1,0_加速,349.0 -> 349.0,1.079 -> 1.079,268.5,0.0,-0.5,-10.0,258.0
1850 -> 1850,0.1,0_加速,351.3 -> 351.3,1.106 -> 1.106,270.3,0.0,-0.5,-10.0,259.8
1860 -> 1860,0.1,0_加速,353.6 -> 353.6,1.134 -> 1.134,272.0,0.0,-0.5,-10.0,261.6
1870 -> 1870,0.1,0_加速,355.8 -> 355.8,1.161 -> 1.161,273.8,0.0,-0.5,-10.0,263.3
1880 -> 1880,0.1,0_加速,358.0 -> 358.0,1.189 -> 1.189,275.5,0.0,-0.5,-10.0,265.1
1890 -> 1890,0.1,2_ブレーキ,345.4 -> 345.4,1.216 -> 1.216,270.9,-4.0,0.0,-10.0,257.0
1900 -> 1900,0.1,0_加速,347.8 -> 347.8,1.242 -> 1.242,267.5,-4.0,-0.5,-10.0,253.2
1910 -> 1910,0.1,0_加速,350.1 -> 350.1,1.269 -> 1.269,269.4,0.0,-0.5,-10.0,259.0
1920 -> 1920,0.1,0_加速,352.4 -> 352.4,1.296 -> 1.296,271.2,0.0,-0.5,-10.0,260.8
1930 -> 1930,0.1,0_加速,354.7 -> 354.7,1.324 -> 1.324,272.9,0.0,-0.5,-10.0,262.6
1940 -> 1940,0.1,0_加速,356.9 -> 356.9,1.351 -> 1.351,274.6,0.0,-0.5,-10.0,264.3
1950 -> 1950,0.1,0_加速,359.1 -> 359.1,1.379 -> 1.379,276.3,0.0,-0.5,-10.0,266.1
1960 -> 1960,0.1,0_加速,361.3 -> 361.3,1.407 -> 1.407,278.0,0.0,-0.5,-10.0,267.8
1970 -> 1970,0.1,0_加速,363.4 -> 363.4,1.435 -> 1.435,279.7,0.0,-0.5,-10.0,269.4
1980 -> 1980,0.1,2_ブレーキ,350.8 -> 350.8,1.462 -> 1.462,275.0,-4.0,0.0,-10.0,261.4
1990 -> 1990,0.1,0_加速,353.1 -> 353.1,1.489 -> 1.489,271.6,-4.0,-0.5,-10.0,257.5
2000 -> 2000,0.1,0_加速,355.3 -> 355.3,1.517 -> 1.517,273.4,0.0,-0.5,-10.0,263.3
2010 -> 2010,0.1,0_加速,357.5 -> 357.5,1.544 -> 1.544,275.1,0.0,-0.5,-10.0,265.1
2020 -> 2020,0.1,0_加速,359.7 -> 359.7,1.572 -> 1.572,276.8,0.0,-0.5,-10.0,266.9
2030 -> 2030,0.1,0_加速,361.8 -> 361.8,1.600 -> 1.600,278.5,0.0,-0.5,-10.0,268.6
2040 -> 2040,0.1,2_ブレーキ,349.2 -> 349.2,1.627 -> 1.627,273.9,-4.0,0.0,-10.0,260.6
