step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1220,0.1,2_ブレーキ,1.7 -> 1.7,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1230 -> 1240,0.2,0_加速,15.9 -> 30.2,0.002 -> 0.004,0.0,0.0,0.0,-4.0,-4.0
1250 -> 1250,0.1,2_ブレーキ,17.6 -> 17.6,0.006 -> 0.006,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1280,0.3,0_加速,31.8 -> 60.3,0.007 -> 0.015,0.0,0.0,0.0,-6.0,-6.0
1290 -> 1290,0.1,1_惰行,60.0 -> 60.0,0.019 -> 0.019,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1300,0.1,0_加速,74.2 -> 74.2,0.025 -> 0.025,0.0,0.0,0.0,-2.0,-2.0
1310 -> 1310,0.1,1_惰行,73.8 -> 73.8,0.030 -> 0.030,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1320,0.1,0_加速,88.1 -> 88.1,0.037 -> 0.037,0.0,0.0,0.0,-2.0,-2.0
1330 -> 1330,0.1,1_惰行,87.7 -> 87.7,0.043 -> 0.043,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1560,2.3,0_加速,101.8 -> 293.7,0.051 -> 0.426,0.0,0.0,0.0,-46.0,-46.0
1570 -> 1570,0.1,1_惰行,292.6 -> 292.6,0.448 -> 0.448,0.0,0.0,0.0,-2.0,-2.0
1580 -> 1770,2.0,0_加速,296.6 -> 352.3,0.471 -> 0.951,0.0,0.0,0.0,-40.0,-40.0
1780 -> 1780,0.1,1_惰行,350.9 -> 350.9,0.978 -> 0.978,0.0,0.0,0.0,-2.0,-2.0
1790 -> 1790,0.1,0_加速,353.2 -> 353.2,1.005 -> 1.005,0.0,0.0,0.0,-2.0,-2.0
1800 -> 1800,0.1,0_加速,355.5 -> 355.5,1.032 -> 1.032,273.5,0.0,-0.5,-10.0,263.0
1810 -> 1810,0.1,0_加速,357.7 -> 357.7,1.060 -> 1.060,275.2,0.0,-0.5,-10.0,264.8
1820 -> 1820,0.1,0_加速,359.9 -> 359.9,1.088 -> 1.088,276.9,0.0,-0.5,-10.0,266.5
1830 -> 1830,0.1,0_加速,362.0 -> 362.0,1.115 -> 1.115,278.6,0.0,-0.5,-10.0,268.1
1840 -> 1840,0.1,2_ブレーキ,349.4 -> 349.4,1.143 -> 1.143,274.0,-4.0,0.0,-10.0,260.0
1850 -> 1850,0.1,0_加速,351.7 -> 351.7,1.170 -> 1.170,270.6,-4.0,-0.5,-10.0,256.2
1860 -> 1860,0.1,0_加速,354.0 -> 354.0,1.197 -> 1.197,272.3,0.0,-0.5,-10.0,261.9
1870 -> 1870,0.1,0_加速,356.2 -> 356.2,1.224 -> 1.224,274.1,0.0,-0.5,-10.0,263.7
1880 -> 1880,0.1,0_加速,358.4 -> 358.4,1.252 -> 1.252,275.8,0.0,-0.5,-10.0,265.4
1890 -> 1890,0.1,0_加速,360.6 -> 360.6,1.280 -> 1.280,277.5,0.0,-0.5,-10.0,267.1
1900 -> 1900,0.1,0_加速,362.7 -> 362.7,1.308 -> 1.308,279.1,0.0,-0.5,-10.0,268.8
1910 -> 1910,0.1,0_加速,364.8 -> 364.8,1.336 -> 1.336,280.8,0.0,-0.5,-10.0,270.4
1920 -> 1920,0.1,0_加速,366.9 -> 366.9,1.364 -> 1.364,282.4,0.0,-0.5,-10.0,272.1
1930 -> 1930,0.1,0_加速,368.9 -> 368.9,1.392 -> 1.392,284.0,0.0,-0.5,-10.0,273.7
1940 -> 1940,0.1,0_加速,371.0 -> 371.0,1.421 -> 1.421,285.5,0.0,-0.5,-10.0,275.3
1950 -> 1950,0.1,0_加速,373.0 -> 373.0,1.450 -> 1.450,287.1,0.0,-0.5,-10.0,276.9
1960 -> 1960,0.1,0_加速,375.0 -> 375.0,1.479 -> 1.479,288.6,0.0,-0.5,-10.0,278.5
1970 -> 1970,0.1,0_加速,377.0 -> 377.0,1.508 -> 1.508,290.2,0.0,-0.5,-10.0,280.1
1980 -> 1980,0.1,0_加速,378.9 -> 378.9,1.537 -> 1.537,291.7,0.0,-0.5,-10.0,281.7
1990 -> 1990,0.1,0_加速,380.9 -> 380.9,1.566 -> 1.566,293.2,0.0,-0.5,-10.0,283.3
2000 -> 2000,0.1,0_加速,382.8 -> 382.8,1.596 -> 1.596,294.7,0.0,-0.5,-10.0,284.9
2010 -> 2010,0.1,0_加速,384.8 -> 384.8,1.625 -> 1.625,296.2,0.0,-0.5,-10.0,286.5
2020 -> 2020,0.1,0_加速,386.7 -> 386.7,1.655 -> 1.655,297.7,0.0,-0.5,-10.0,288.1
2030 -> 2030,0.1,0_加速,388.6 -> 388.6,1.685 -> 1.685,299.2,0.0,-0.5,-10.0,289.7
2040 -> 2040,0.1,0_加速,390.5 -> 390.5,1.715 -> 1.715,300.7,0.0,-0.5,-10.0,291.4
2050 -> 2050,0.1,0_加速,392.5 -> 392.5,1.745 -> 1.745,302.2,0.0,-0.5,-10.0,293.0
