step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1230,0.3,0_加速,14.3 -> 42.8,0.001 -> 0.005,0.0,0.0,0.0,-6.0,-6.0
1240 -> 1240,0.1,2_ブレーキ,30.2 -> 30.2,0.008 -> 0.008,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1330,0.9,0_加速,44.4 -> 157.8,0.011 -> 0.074,0.0,0.0,0.0,-18.0,-18.0
1340 -> 1340,0.1,2_ブレーキ,145.2 -> 145.2,0.085 -> 0.085,0.0,0.0,0.0,-2.0,-2.0
1350 -> 1380,0.4,0_加速,159.3 -> 197.3,0.097 -> 0.139,0.0,0.0,0.0,-8.0,-8.0
1390 -> 1390,0.1,1_惰行,196.6 -> 196.6,0.154 -> 0.154,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1790,4.0,0_加速,206.7 -> 363.8,0.170 -> 1.089,0.0,0.0,0.0,-80.0,-80.0
1800 -> 1800,0.1,2_ブレーキ,351.2 -> 351.2,1.116 -> 1.116,275.4,-4.0,0.0,-10.0,261.4
1810 -> 1810,0.1,0_加速,353.5 -> 353.5,1.144 -> 1.144,272.0,-4.0,-0.5,-10.0,257.6
1820 -> 1820,0.1,0_加速,355.8 -> 355.8,1.171 -> 1.171,273.7,0.0,-0.5,-10.0,263.3
1830 -> 1830,0.1,2_ブレーキ,343.2 -> 343.2,1.198 -> 1.198,269.2,-4.0,0.0,-10.0,255.2
1840 -> 1840,0.1,0_加速,345.6 -> 345.6,1.225 -> 1.225,265.8,-4.0,-0.5,-10.0,251.4
1850 -> 1850,0.1,0_加速,348.0 -> 348.0,1.251 -> 1.251,267.7,0.0,-0.5,-10.0,257.3
1860 -> 1860,0.1,1_惰行,346.6 -> 346.6,1.278 -> 1.278,267.9,-2.0,0.0,-10.0,256.0
1870 -> 1870,0.1,0_加速,349.0 -> 349.0,1.305 -> 1.305,268.4,-2.0,-0.5,-10.0,256.1
1880 -> 1880,0.1,0_加速,351.3 -> 351.3,1.332 -> 1.332,270.3,0.0,-0.5,-10.0,259.9
1890 -> 1890,0.1,0_加速,353.6 -> 353.6,1.359 -> 1.359,272.0,0.0,-0.5,-10.0,261.7
1900 -> 1900,0.1,0_加速,355.8 -> 355.8,1.387 -> 1.387,273.8,0.0,-0.5,-10.0,263.5
1910 -> 1910,0.1,0_加速,358.0 -> 358.0,1.414 -> 1.414,275.5,0.0,-0.5,-10.0,265.2
1920 -> 1920,0.1,0_加速,360.2 -> 360.2,1.442 -> 1.442,277.2,0.0,-0.5,-10.0,267.0
1930 -> 1930,0.1,0_加速,362.3 -> 362.3,1.470 -> 1.470,278.8,0.0,-0.5,-10.0,268.7
