step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1220 -> 1240,0.3,0_加速,14.3 -> 42.8,0.001 -> 0.005,0.0,0.0,0.0,-6.0,-6.0
1250 -> 1250,0.1,1_惰行,42.5 -> 42.5,0.008 -> 0.008,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1280,0.3,0_加速,56.7 -> 85.1,0.012 -> 0.023,0.0,0.0,0.0,-6.0,-6.0
1290 -> 1290,0.1,2_ブレーキ,72.5 -> 72.5,0.029 -> 0.029,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1300,0.1,0_加速,86.7 -> 86.7,0.036 -> 0.036,0.0,0.0,0.0,-2.0,-2.0
1310 -> 1310,0.1,1_惰行,86.4 -> 86.4,0.042 -> 0.042,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1400,0.9,0_加速,100.5 -> 205.9,0.050 -> 0.146,0.0,0.0,0.0,-18.0,-18.0
1410 -> 1410,0.1,1_惰行,205.1 -> 205.1,0.162 -> 0.162,0.0,0.0,0.0,-2.0,-2.0
1420 -> 1450,0.4,0_加速,214.5 -> 238.7,0.178 -> 0.231,0.0,0.0,0.0,-8.0,-8.0
1460 -> 1460,0.1,2_ブレーキ,226.1 -> 226.1,0.249 -> 0.249,0.0,0.0,0.0,-2.0,-2.0
1470 -> 1720,2.6,0_加速,234.0 -> 339.0,0.267 -> 0.838,0.0,0.0,0.0,-52.0,-52.0
1730 -> 1740,0.2,2_ブレーキ,326.4 -> 313.8,0.864 -> 0.888,0.0,0.0,0.0,-4.0,-4.0
1750 -> 1790,0.5,0_加速,317.0 -> 329.0,0.913 -> 1.012,0.0,0.0,0.0,-10.0,-10.0
1800 -> 1800,0.1,0_加速,331.8 -> 331.8,1.038 -> 1.038,255.1,0.0,-0.5,-10.0,244.6
1810 -> 1810,0.1,0_加速,334.5 -> 334.5,1.064 -> 1.064,257.2,0.0,-0.5,-10.0,246.7
1820 -> 1820,0.1,0_加速,337.1 -> 337.1,1.090 -> 1.090,259.2,0.0,-0.5,-10.0,248.8
1830 -> 1830,0.1,0_加速,339.7 -> 339.7,1.116 -> 1.116,261.2,0.0,-0.5,-10.0,250.8
1840 -> 1840,0.1,0_加速,342.2 -> 342.2,1.142 -> 1.142,263.2,0.0,-0.5,-10.0,252.8
1850 -> 1850,0.1,0_加速,344.7 -> 344.7,1.168 -> 1.168,265.1,0.0,-0.5,-10.0,254.7
1860 -> 1860,0.1,0_加速,347.1 -> 347.1,1.195 -> 1.195,267.0,0.0,-0.5,-10.0,256.6
1870 -> 1870,0.1,1_惰行,345.7 -> 345.7,1.222 -> 1.222,267.2,-2.0,0.0,-10.0,255.3
1880 -> 1880,0.1,0_加速,348.1 -> 348.1,1.249 -> 1.249,267.8,-2.0,-0.5,-10.0,255.4
1890 -> 1890,0.1,0_加速,350.4 -> 350.4,1.276 -> 1.276,269.6,0.0,-0.5,-10.0,259.2
1900 -> 1900,0.1,0_加速,352.7 -> 352.7,1.303 -> 1.303,271.4,0.0,-0.5,-10.0,261.0
