step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1220,0.2,0_加速,14.3 -> 28.5,0.001 -> 0.002,0.0,0.0,0.0,-4.0,-4.0
1230 -> 1240,0.2,1_惰行,28.2 -> 28.0,0.005 -> 0.007,0.0,0.0,0.0,-4.0,-4.0
1250 -> 1250,0.1,0_加速,42.2 -> 42.2,0.009 -> 0.009,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1260,0.1,1_惰行,41.9 -> 41.9,0.013 -> 0.013,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1280,0.2,0_加速,56.2 -> 70.4,0.017 -> 0.021,0.0,0.0,0.0,-4.0,-4.0
1290 -> 1290,0.1,1_惰行,70.0 -> 70.0,0.027 -> 0.027,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1310,0.2,0_加速,84.2 -> 98.4,0.033 -> 0.040,0.0,0.0,0.0,-4.0,-4.0
1320 -> 1320,0.1,2_ブレーキ,85.8 -> 85.8,0.047 -> 0.047,0.0,0.0,0.0,-2.0,-2.0
1330 -> 1380,0.6,0_加速,100.0 -> 170.7,0.054 -> 0.107,0.0,0.0,0.0,-12.0,-12.0
1390 -> 1390,0.1,2_ブレーキ,158.1 -> 158.1,0.119 -> 0.119,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1530,1.4,0_加速,172.2 -> 275.5,0.132 -> 0.366,0.0,0.0,0.0,-28.0,-28.0
1540 -> 1540,0.1,2_ブレーキ,262.9 -> 262.9,0.386 -> 0.386,0.0,0.0,0.0,-2.0,-2.0
1550 -> 1570,0.3,0_加速,268.4 -> 278.6,0.407 -> 0.449,0.0,0.0,0.0,-6.0,-6.0
1580 -> 1580,0.1,2_ブレーキ,266.0 -> 266.0,0.470 -> 0.470,0.0,0.0,0.0,-2.0,-2.0
1590 -> 1770,1.9,0_加速,271.3 -> 336.3,0.491 -> 0.918,0.0,0.0,0.0,-38.0,-38.0
1780 -> 1780,0.1,2_ブレーキ,323.7 -> 323.7,0.944 -> 0.944,0.0,0.0,0.0,-2.0,-2.0
1790 -> 1790,0.1,0_加速,326.7 -> 326.7,0.969 -> 0.969,0.0,0.0,0.0,-2.0,-2.0
1800 -> 1800,0.1,0_加速,329.5 -> 329.5,0.994 -> 0.994,253.3,0.0,-0.5,-10.0,242.8
1810 -> 1810,0.1,2_ブレーキ,316.9 -> 316.9,1.019 -> 1.019,248.9,-4.0,0.0,-10.0,234.9
1820 -> 1820,0.1,0_加速,320.0 -> 320.0,1.043 -> 1.043,245.9,-4.0,-0.5,-10.0,231.4
1830 -> 1830,0.1,0_加速,323.1 -> 323.1,1.068 -> 1.068,248.2,0.0,-0.5,-10.0,237.8
1840 -> 1840,0.1,0_加速,326.0 -> 326.0,1.093 -> 1.093,250.6,0.0,-0.5,-10.0,240.1
1850 -> 1850,0.1,0_加速,328.9 -> 328.9,1.119 -> 1.119,252.8,0.0,-0.5,-10.0,242.4
1860 -> 1860,0.1,0_加速,331.7 -> 331.7,1.144 -> 1.144,255.0,0.0,-0.5,-10.0,244.5
