step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1220 -> 1240,0.3,0_加速,14.3 -> 42.8,0.001 -> 0.005,0.0,0.0,0.0,-6.0,-6.0
1250 -> 1250,0.1,1_惰行,42.5 -> 42.5,0.008 -> 0.008,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1300,0.5,0_加速,56.7 -> 113.5,0.012 -> 0.039,0.0,0.0,0.0,-10.0,-10.0
1310 -> 1310,0.1,2_ブレーキ,100.9 -> 100.9,0.047 -> 0.047,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1370,0.6,0_加速,115.1 -> 184.7,0.055 -> 0.114,0.0,0.0,0.0,-12.0,-12.0
1380 -> 1380,0.1,2_ブレーキ,172.1 -> 172.1,0.127 -> 0.127,0.0,0.0,0.0,-2.0,-2.0
1390 -> 1640,2.6,0_加速,185.3 -> 324.7,0.141 -> 0.664,0.0,0.0,0.0,-52.0,-52.0
1650 -> 1650,0.1,1_惰行,323.4 -> 323.4,0.689 -> 0.689,0.0,0.0,0.0,-2.0,-2.0
1660 -> 1680,0.3,0_加速,326.4 -> 332.0,0.714 -> 0.765,0.0,0.0,0.0,-6.0,-6.0
1690 -> 1690,0.1,2_ブレーキ,319.4 -> 319.4,0.790 -> 0.790,0.0,0.0,0.0,-2.0,-2.0
1700 -> 1710,0.2,0_加速,322.5 -> 325.4,0.815 -> 0.840,0.0,0.0,0.0,-4.0,-4.0
1720 -> 1720,0.1,1_惰行,324.2 -> 324.2,0.865 -> 0.865,0.0,0.0,0.0,-2.0,-2.0
1730 -> 1740,0.2,0_加速,327.1 -> 329.9,0.890 -> 0.915,0.0,0.0,0.0,-4.0,-4.0
1750 -> 1750,0.1,1_惰行,328.6 -> 328.6,0.941 -> 0.941,0.0,0.0,0.0,-2.0,-2.0
1760 -> 1790,0.4,0_加速,331.4 -> 339.4,0.966 -> 1.044,0.0,0.0,0.0,-8.0,-8.0
1800 -> 1800,0.1,2_ブレーキ,326.8 -> 326.8,1.070 -> 1.070,256.5,-4.0,0.0,-10.0,242.6
1810 -> 1810,0.1,0_加速,329.6 -> 329.6,1.095 -> 1.095,253.4,-4.0,-0.5,-10.0,238.9
1820 -> 1820,0.1,0_加速,332.4 -> 332.4,1.121 -> 1.121,255.5,0.0,-0.5,-10.0,245.1
1830 -> 1830,0.1,0_加速,335.1 -> 335.1,1.146 -> 1.146,257.6,0.0,-0.5,-10.0,247.2
1840 -> 1840,0.1,2_ブレーキ,322.5 -> 322.5,1.172 -> 1.172,253.2,-4.0,0.0,-10.0,239.3
1850 -> 1850,0.1,0_加速,325.4 -> 325.4,1.197 -> 1.197,250.1,-4.0,-0.5,-10.0,235.7
1860 -> 1860,0.1,0_加速,328.3 -> 328.3,1.222 -> 1.222,252.3,0.0,-0.5,-10.0,241.9
1870 -> 1870,0.1,0_加速,331.1 -> 331.1,1.247 -> 1.247,254.5,0.0,-0.5,-10.0,244.1
1880 -> 1880,0.1,0_加速,333.8 -> 333.8,1.273 -> 1.273,256.7,0.0,-0.5,-10.0,246.3
1890 -> 1890,0.1,0_加速,336.5 -> 336.5,1.299 -> 1.299,258.7,0.0,-0.5,-10.0,248.4
1900 -> 1900,0.1,0_加速,339.1 -> 339.1,1.325 -> 1.325,260.7,0.0,-0.5,-10.0,250.4
1910 -> 1910,0.1,0_加速,341.6 -> 341.6,1.351 -> 1.351,262.7,0.0,-0.5,-10.0,252.4
1920 -> 1920,0.1,0_加速,344.1 -> 344.1,1.378 -> 1.378,264.6,0.0,-0.5,-10.0,254.4
1930 -> 1930,0.1,0_加速,346.5 -> 346.5,1.404 -> 1.404,266.5,0.0,-0.5,-10.0,256.3
1940 -> 1940,0.1,0_加速,348.9 -> 348.9,1.431 -> 1.431,268.4,0.0,-0.5,-10.0,258.2
1950 -> 1950,0.1,0_加速,351.2 -> 351.2,1.458 -> 1.458,270.2,0.0,-0.5,-10.0,260.0
1960 -> 1960,0.1,0_加速,353.5 -> 353.5,1.485 -> 1.485,272.0,0.0,-0.5,-10.0,261.8
1970 -> 1970,0.1,0_加速,355.7 -> 355.7,1.513 -> 1.513,273.7,0.0,-0.5,-10.0,263.6
1980 -> 1980,0.1,1_惰行,354.3 -> 354.3,1.540 -> 1.540,273.9,-2.0,0.0,-10.0,262.4
1990 -> 1990,0.1,0_加速,356.5 -> 356.5,1.568 -> 1.568,274.3,-2.0,-0.5,-10.0,262.4
2000 -> 2000,0.1,0_加速,358.7 -> 358.7,1.595 -> 1.595,276.0,0.0,-0.5,-10.0,266.2
2010 -> 2010,0.1,0_加速,360.9 -> 360.9,1.623 -> 1.623,277.7,0.0,-0.5,-10.0,268.0
2020 -> 2020,0.1,0_加速,363.0 -> 363.0,1.651 -> 1.651,279.4,0.0,-0.5,-10.0,269.7
2030 -> 2030,0.1,0_加速,365.1 -> 365.1,1.679 -> 1.679,281.0,0.0,-0.5,-10.0,271.5
2040 -> 2040,0.1,0_加速,367.2 -> 367.2,1.707 -> 1.707,282.6,0.0,-0.5,-10.0,273.2
2050 -> 2050,0.1,0_加速,369.2 -> 369.2,1.736 -> 1.736,284.2,0.0,-0.5,-10.0,275.0
2060 -> 2060,0.1,0_加速,371.2 -> 371.2,1.764 -> 1.764,285.8,0.0,-0.5,-10.0,276.8
2070 -> 2070,0.1,2_ブレーキ,358.6 -> 358.6,1.792 -> 1.792,281.1,-4.0,0.0,-10.0,268.9
2080 -> 2080,0.1,0_加速,360.8 -> 360.8,1.820 -> 1.820,277.7,-4.0,-0.5,-10.0,265.2
2090 -> 2090,0.1,0_加速,362.9 -> 362.9,1.848 -> 1.848,279.3,0.0,-0.5,-10.0,271.1
2100 -> 2100,0.1,0_加速,365.0 -> 365.0,1.876 -> 1.876,280.9,0.0,-0.5,-10.0,273.1
2110 -> 2110,0.1,0_加速,367.1 -> 367.1,1.904 -> 1.904,282.5,0.0,-0.5,-10.0,275.1
2120 -> 2120,0.1,0_加速,369.2 -> 369.2,1.933 -> 1.933,284.1,0.0,-0.5,-10.0,277.2
2130 -> 2130,0.1,0_加速,371.2 -> 371.2,1.961 -> 1.961,285.7,0.0,-0.5,-10.0,279.3
2140 -> 2140,0.1,0_加速,373.2 -> 373.2,1.990 -> 1.990,287.3,0.0,-0.5,-10.0,281.5
2150 -> 2150,0.1,0_加速,375.2 -> 375.2,2.019 -> 2.019,0.0,0.0,-0.5,-20.0,-16.0
2160 -> 2160,0.1,0_加速,377.2 -> 377.2,2.048 -> 2.048,0.0,0.0,-0.5,-20.0,-16.6
2170 -> 2170,0.1,0_加速,379.1 -> 379.1,2.077 -> 2.077,0.0,0.0,-0.5,-20.0,-20.5
