#{"t_start": 1776667384.5842144, "env_id": "None"}
r,l,t
-29679.4432,653,1.570061
-19721.012259,878,2.097841
-25427.308182,842,3.333391
-1373.573156,1080,3.933949
-12246.924524,1080,5.295676
-3909.846664,1080,5.919401
-8778.477148,1080,7.279004
-1607.757859,1080,7.915726
-7105.194411,1080,9.266598
4603.280755,1080,9.878209
-5437.374779,1080,11.273654
-5023.543201,1080,11.884993
3974.064747,1080,13.259331
-2583.399677,1080,13.875888
-4459.020383,1080,15.233234
-5411.286358,1080,16.590165
4324.755235,1080,17.246112
-4258.795684,1080,18.547385
-1310.255882,1080,19.182134
7476.962929,1080,20.571652
-9830.593271,1080,21.194968
-5120.222314,1080,22.531187
2711.486545,1080,23.139159
-3052.882921,1080,24.504668
4142.771011,1080,25.118888
5024.213428,1080,26.554872
-320.797405,1080,27.160592
3148.380377,1080,28.580724
7417.700757,1080,29.197344
3410.865427,1080,30.563189
2210.910745,1080,31.182292
-2936.657005,1080,32.532756
5569.237436,1080,33.145612
3272.395985,1080,34.530997
5962.011368,1080,35.792778
6374.359039,1080,36.44888
3269.24154,1080,37.815989
5176.993837,1080,38.450943
7191.480355,1080,39.827143
-3886.605654,1080,40.422207
3162.437553,1080,41.78864
7992.517829,1080,42.404649
3371.882609,1080,43.861028
8778.030829,1080,44.468767
9272.816854,1080,45.824229
1507.318399,1080,46.432651
1701.896411,1080,47.771279
7486.995685,1080,48.379466
4693.824638,1080,49.761116
6360.504538,1080,50.568018
6706.572929,1080,51.840243
7092.07265,1080,52.452421
3587.482782,1080,53.886756
124.999903,1080,55.199893
8699.979258,1080,55.837807
9646.668425,1080,57.134771
5143.139527,1080,57.75575
7962.684975,1080,59.134831
3899.110828,1080,59.739553
9252.238061,1080,61.122055
6795.801788,1080,61.734389
7657.65186,1080,63.124528
6539.08221,1080,63.748506
4162.268413,1080,65.161073
6036.236491,1080,65.76884
1261.19593,1080,67.161547
5870.138527,1080,67.785579
8581.321907,1080,69.13934
4940.547352,1080,69.746804
7920.671974,1080,71.150424
6244.635073,1080,72.435281
5962.346146,1080,73.0988
7823.957155,1080,74.478909
8195.579607,1080,75.118299
6705.61135,1080,76.43112
9504.7244,1080,77.037311
5950.038221,1080,78.367385
8057.085549,1080,78.95803
7468.877514,1080,80.324886
5589.813833,1080,80.936535
6679.661186,1080,82.230143
6966.02821,1080,82.829709
6900.377836,1080,84.23804
7169.154898,1080,84.842603
6600.569981,1080,86.227616
9408.126695,1080,86.831061
7328.8533,1080,88.214445
6092.678815,1080,88.822273
6160.4867,1080,90.274325
7614.939355,1080,91.639354
9661.701239,1080,92.312165
8515.820976,1080,93.68604
7444.953153,1080,94.322146
7226.23389,1080,95.648419
7557.567442,1080,96.242675
8659.547868,1080,97.613397
9694.898124,1080,98.221159
9829.218564,1080,99.536649
12028.971818,1080,100.142982
10526.063601,1080,101.685232
11106.830201,1080,102.303573
10538.30175,1080,103.709377
11479.01558,1080,104.318881
10023.4215,1080,105.74933
10763.910624,1080,106.36318
11612.087701,1080,107.757612
11170.618444,1080,109.114602
11858.99865,1080,109.775668
11141.851572,1080,111.043592
12704.603612,1080,111.698705
11842.650421,1080,113.047066
9755.875718,1080,113.660913
11280.799055,1080,115.039948
10590.969829,1080,115.626283
10518.280604,1080,116.946293
10996.23949,1080,117.559856
10517.294651,1080,118.928358
9525.67198,1080,119.535057
9410.668201,1080,120.952494
9501.953676,1080,121.566414
9599.907959,1080,122.878017
10050.664705,1080,123.494583
10604.910836,1080,124.845973
10181.847163,1080,125.460373
10208.042277,1080,126.853398
10743.053795,1080,128.157258
11807.421743,1080,128.812274
9985.802766,1080,130.144415
9392.683372,1080,130.784789
8365.079157,1080,132.216343
9677.630484,1080,132.830625
10729.634733,1080,134.174609
10790.627553,1080,134.771368
10014.247431,1080,136.149142
10064.506961,1080,136.767723
11040.151946,1080,138.120206
9906.504676,1080,138.719129
9921.000445,1080,140.065229
10324.872417,1080,140.667702
10464.138905,1080,141.99171
10321.790634,1080,142.605676
10330.338858,1080,143.973973
10557.010124,1080,144.579226
9672.916592,1080,145.939038
9702.753777,1080,147.252353
10902.979146,1080,147.914035
10102.44873,1080,149.271673
10175.800458,1080,149.90979
9691.0815,1080,151.236608
8984.172309,1080,152.01797
9505.79117,1080,153.417608
8967.282964,1080,154.027946
10321.429202,1080,155.446732
10515.85736,1080,156.067338
10754.980546,1080,157.482509
10119.807999,1080,158.095061
9706.808097,1080,159.486923
9944.774506,1080,160.097318
8040.544224,1080,161.397741
9137.494882,1080,162.005489
10060.371307,1080,163.396079
9716.980427,1080,164.79306
9861.422704,1080,165.489866
9427.345564,1080,166.805143
10504.669958,1080,167.452932
9714.329568,1080,168.919736
9908.850807,1080,169.540047
11083.961575,1080,170.894251
9384.112266,1080,171.509109
10581.795843,1080,172.94926
10677.410234,1080,173.563359
10318.061562,1080,174.951032
10107.137395,1080,175.563364
10043.640089,1080,176.944781
9995.042042,1080,177.561113
9698.887134,1080,178.958469
9783.287704,1080,179.57845
9921.654596,1080,180.978522
8758.853294,1080,181.600737
10084.601254,1080,182.958288
9970.531607,1080,184.229351
11007.340334,1080,184.887923
10097.460628,1080,186.218586
11323.437703,1080,186.853425
10871.249695,1080,188.231165
10995.996359,1080,188.851497
10015.728146,1080,190.195827
11313.433788,1080,190.80444
11290.988979,1080,192.257924
12023.413277,1080,192.868579
11511.169478,1080,194.164905
11427.97116,1080,194.767946
13189.825747,1080,196.107294
9580.008367,1080,196.719856
12494.585508,1080,198.115904
9811.280622,1080,198.740834
10289.57974,1080,200.059509
10150.354904,1080,200.666069
10551.514474,1080,202.035367
10713.99988,1080,203.544117
10984.035423,1080,204.170508
10591.491505,1080,205.437431
11443.338663,1080,206.078781
12157.559461,1080,207.468304
11890.090697,1080,208.079662
11142.940931,1080,209.425506
10821.175441,1080,210.032208
11822.749192,1080,211.425206
11728.021647,1080,212.04423
11136.372547,1080,213.407395
11855.877284,1080,214.018456
11908.931421,1080,215.404031
10903.092028,1080,216.014469
11057.796454,1080,217.394077
10305.772331,1080,218.014089
11313.750414,1080,219.366814
11189.123737,1080,220.67061
11965.495261,1080,221.354774
11971.967092,1080,222.743026
11947.244831,1080,223.394705
11838.75458,1080,224.680016
11126.221805,1080,225.295595
11703.260388,1080,226.645802
11536.9688,1080,227.242382
11551.189509,1080,228.600372
11383.587958,1080,229.204736
11823.227032,1080,230.592179
11301.966988,1080,231.210803
11966.975168,1080,232.567131
11533.401547,1080,233.171436
11700.473351,1080,234.526655
11836.924131,1080,235.140269
11768.783155,1080,236.484092
11503.271981,1080,237.08488
11375.799283,1080,238.445459
12041.082301,1080,239.778176
12107.623791,1080,240.430334
12102.829116,1080,241.84864
11051.587894,1080,242.4848
11193.989614,1080,243.877224
12050.26431,1080,244.499009
11917.95506,1080,245.851912
12379.28376,1080,246.451059
11749.877314,1080,247.850475
11624.851908,1080,248.46988
