step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1220,0.1,2_ブレーキ,1.7 -> 1.7,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1230 -> 1230,0.1,0_加速,15.9 -> 15.9,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1240 -> 1240,0.1,1_惰行,15.7 -> 15.7,0.003 -> 0.003,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1250,0.1,0_加速,29.9 -> 29.9,0.005 -> 0.005,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1260,0.1,1_惰行,29.7 -> 29.7,0.007 -> 0.007,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1290,0.3,0_加速,43.9 -> 72.4,0.010 -> 0.019,0.0,0.0,0.0,-6.0,-6.0
1300 -> 1310,0.2,1_惰行,72.0 -> 71.6,0.025 -> 0.030,0.0,0.0,0.0,-4.0,-4.0
1320 -> 1330,0.2,0_加速,85.8 -> 100.0,0.036 -> 0.044,0.0,0.0,0.0,-4.0,-4.0
1340 -> 1410,0.8,1_惰行,99.6 -> 96.7,0.051 -> 0.104,0.0,0.0,0.0,-16.0,-16.0
1420 -> 1420,0.1,2_ブレーキ,84.1 -> 84.1,0.111 -> 0.111,0.0,0.0,0.0,-2.0,-2.0
1430 -> 1440,0.2,1_惰行,83.7 -> 83.4,0.118 -> 0.124,0.0,0.0,0.0,-4.0,-4.0
1450 -> 1450,0.1,0_加速,97.6 -> 97.6,0.131 -> 0.131,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1620,1.7,1_惰行,97.1 -> 90.7,0.139 -> 0.255,0.0,0.0,0.0,-34.0,-34.0
1630 -> 1630,0.1,2_ブレーキ,78.1 -> 78.1,0.261 -> 0.261,0.0,0.0,0.0,-2.0,-2.0
1640 -> 2000,3.7,1_惰行,77.7 -> 65.0,0.267 -> 0.465,666.9,0.0,0.0,-32.0,613.9
2010 -> 2010,0.1,0_加速,79.2 -> 79.2,0.471 -> 0.471,28.1,-2.0,-0.5,0.0,24.6
2020 -> 2380,3.7,1_惰行,78.8 -> 66.0,0.477 -> 0.678,1241.8,-2.0,0.0,0.0,1202.8
2390 -> 2390,0.1,2_ブレーキ,53.4 -> 53.4,0.682 -> 0.682,22.8,-2.0,0.0,0.0,19.8
2400 -> 2830,4.4,1_惰行,53.1 -> 39.9,0.686 -> 0.840,948.5,-2.0,0.0,0.0,902.5
2840 -> 2840,0.1,2_ブレーキ,27.3 -> 27.3,0.843 -> 0.843,12.7,-2.0,0.0,0.0,9.7
2850 -> 2850,0.1,0_加速,41.6 -> 41.6,0.846 -> 0.846,13.6,-4.0,-0.5,0.0,8.1
2860 -> 3010,1.6,1_惰行,41.3 -> 36.9,0.849 -> 0.894,290.4,-2.0,0.0,0.0,272.4
3020 -> 3030,0.2,0_加速,51.1 -> 65.3,0.897 -> 0.902,40.0,-2.0,-1.0,0.0,35.0
3040 -> 3260,2.3,1_惰行,65.0 -> 57.7,0.907 -> 1.011,654.4,-2.0,0.0,0.0,629.5
3270 -> 3270,0.1,0_加速,71.9 -> 71.9,1.016 -> 1.016,25.3,-2.0,-0.5,0.0,21.8
3280 -> 3330,0.6,1_惰行,71.5 -> 69.8,1.022 -> 1.049,196.7,-2.0,0.0,0.0,188.9
3340 -> 3340,0.1,0_加速,84.0 -> 84.0,1.055 -> 1.055,29.9,-2.0,-0.5,0.0,26.5
3350 -> 3580,2.4,1_惰行,83.6 -> 75.1,1.061 -> 1.202,882.9,-2.0,0.0,0.0,858.5
3590 -> 3590,0.1,2_ブレーキ,62.5 -> 62.5,1.207 -> 1.207,26.3,-2.0,0.0,0.0,23.4
3600 -> 3620,0.3,1_惰行,62.1 -> 61.5,1.212 -> 1.222,86.0,-2.0,0.0,0.0,81.3
3630 -> 3630,0.1,0_加速,75.7 -> 75.7,1.227 -> 1.227,26.7,-2.0,-0.5,0.0,23.3
3640 -> 3640,0.1,2_ブレーキ,63.1 -> 63.1,1.232 -> 1.232,26.5,-4.0,0.0,0.0,21.6
3650 -> 3810,1.7,1_惰行,62.7 -> 57.4,1.237 -> 1.311,474.0,-2.0,0.0,0.0,457.3
3820 -> 3820,0.1,2_ブレーキ,44.8 -> 44.8,1.315 -> 1.315,19.5,-2.0,0.0,0.0,16.6
3830 -> 3870,0.5,1_惰行,44.5 -> 43.3,1.319 -> 1.332,102.0,-2.0,0.0,0.0,95.9
3880 -> 3880,0.1,0_加速,57.6 -> 57.6,1.336 -> 1.336,19.7,-2.0,-0.5,0.0,16.4
3890 -> 3930,0.5,1_惰行,57.2 -> 55.9,1.340 -> 1.358,131.3,-2.0,0.0,0.0,125.3
3940 -> 3940,0.1,0_加速,70.2 -> 70.2,1.363 -> 1.363,24.6,-2.0,-0.5,0.0,21.3
3950 -> 3990,0.5,1_惰行,69.8 -> 68.4,1.368 -> 1.390,160.3,-2.0,0.0,0.0,154.5
4000 -> 4000,0.1,0_加速,82.6 -> 82.6,1.395 -> 1.395,29.4,-2.0,-0.5,0.0,26.2
