step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1240,0.4,0_加速,14.3 -> 57.0,0.001 -> 0.009,0.0,0.0,0.0,-8.0,-8.0
1250 -> 1250,0.1,2_ブレーキ,44.4 -> 44.4,0.013 -> 0.013,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1260,0.1,0_加速,58.6 -> 58.6,0.017 -> 0.017,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1280,0.2,1_惰行,58.3 -> 58.0,0.021 -> 0.026,0.0,0.0,0.0,-4.0,-4.0
1290 -> 1300,0.2,0_加速,72.2 -> 86.4,0.031 -> 0.037,0.0,0.0,0.0,-4.0,-4.0
1310 -> 1330,0.3,1_惰行,86.0 -> 85.3,0.044 -> 0.057,0.0,0.0,0.0,-6.0,-6.0
1340 -> 1340,0.1,0_加速,99.4 -> 99.4,0.064 -> 0.064,0.0,0.0,0.0,-2.0,-2.0
1350 -> 1370,0.3,1_惰行,99.0 -> 98.2,0.072 -> 0.087,0.0,0.0,0.0,-6.0,-6.0
1380 -> 1380,0.1,2_ブレーキ,85.6 -> 85.6,0.094 -> 0.094,0.0,0.0,0.0,-2.0,-2.0
1390 -> 1440,0.6,1_惰行,85.2 -> 83.3,0.101 -> 0.133,0.0,0.0,0.0,-12.0,-12.0
1450 -> 1450,0.1,0_加速,97.5 -> 97.5,0.140 -> 0.140,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1470,0.2,1_惰行,97.1 -> 96.7,0.148 -> 0.155,0.0,0.0,0.0,-4.0,-4.0
1480 -> 1480,0.1,0_加速,110.8 -> 110.8,0.163 -> 0.163,0.0,0.0,0.0,-2.0,-2.0
1490 -> 1530,0.5,1_惰行,110.4 -> 108.6,0.172 -> 0.206,0.0,0.0,0.0,-10.0,-10.0
1540 -> 1540,0.1,2_ブレーキ,96.0 -> 96.0,0.213 -> 0.213,0.0,0.0,0.0,-2.0,-2.0
1550 -> 1550,0.1,1_惰行,95.6 -> 95.6,0.221 -> 0.221,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1560,0.1,0_加速,109.8 -> 109.8,0.229 -> 0.229,0.0,0.0,0.0,-2.0,-2.0
1570 -> 1750,1.9,1_惰行,109.4 -> 101.6,0.237 -> 0.384,0.0,0.0,0.0,-38.0,-38.0
1760 -> 1760,0.1,2_ブレーキ,89.0 -> 89.0,0.391 -> 0.391,0.0,0.0,0.0,-2.0,-2.0
1770 -> 1770,0.1,1_惰行,88.6 -> 88.6,0.398 -> 0.398,0.0,0.0,0.0,-2.0,-2.0
1780 -> 1790,0.2,2_ブレーキ,76.0 -> 63.4,0.404 -> 0.410,0.0,0.0,0.0,-4.0,-4.0
1800 -> 1830,0.4,1_惰行,63.1 -> 62.1,0.414 -> 0.429,116.1,-2.0,0.0,0.0,110.1
1840 -> 1840,0.1,2_ブレーキ,49.5 -> 49.5,0.433 -> 0.433,21.3,-2.0,0.0,0.0,18.3
1850 -> 1880,0.4,1_惰行,49.1 -> 48.2,0.437 -> 0.448,90.4,-2.0,0.0,0.0,84.4
1890 -> 1890,0.1,0_加速,62.4 -> 62.4,0.453 -> 0.453,21.6,-2.0,-0.5,0.0,18.1
1900 -> 1960,0.7,1_惰行,62.1 -> 60.1,0.457 -> 0.486,198.5,-2.0,0.0,0.0,189.5
1970 -> 1970,0.1,2_ブレーキ,47.5 -> 47.5,0.490 -> 0.490,20.5,-2.0,0.0,0.0,17.5
1980 -> 2020,0.5,1_惰行,47.2 -> 46.0,0.493 -> 0.508,108.2,-2.0,0.0,0.0,101.2
2030 -> 2030,0.1,0_加速,60.2 -> 60.2,0.512 -> 0.512,20.8,-2.0,-0.5,0.0,17.3
2040 -> 2120,0.9,1_惰行,59.9 -> 57.3,0.517 -> 0.553,244.6,-2.0,0.0,0.0,233.6
2130 -> 2130,0.1,2_ブレーキ,44.7 -> 44.7,0.557 -> 0.557,19.4,-2.0,0.0,0.0,16.4
2140 -> 2170,0.4,1_惰行,44.4 -> 43.4,0.560 -> 0.570,81.5,-2.0,0.0,0.0,75.5
2180 -> 2180,0.1,0_加速,57.7 -> 57.7,0.574 -> 0.574,19.8,-2.0,-0.5,0.0,16.3
2190 -> 2490,3.1,1_惰行,57.4 -> 47.8,0.579 -> 0.700,756.3,-2.0,0.0,0.0,723.3
2500 -> 2500,0.1,2_ブレーキ,35.2 -> 35.2,0.703 -> 0.703,15.8,-2.0,0.0,0.0,12.8
2510 -> 2510,0.1,0_加速,49.5 -> 49.5,0.707 -> 0.707,16.6,-4.0,-0.5,0.0,11.1
2520 -> 2710,2.0,1_惰行,49.2 -> 43.4,0.710 -> 0.778,429.5,-2.0,0.0,0.0,407.5
2720 -> 2720,0.1,2_ブレーキ,30.8 -> 30.8,0.781 -> 0.781,14.1,-2.0,0.0,0.0,11.1
2730 -> 2740,0.2,1_惰行,30.5 -> 30.2,0.783 -> 0.786,28.2,-2.0,0.0,0.0,24.2
2750 -> 2750,0.1,2_ブレーキ,17.6 -> 17.6,0.788 -> 0.788,9.0,-2.0,0.0,0.0,6.0
2760 -> 2790,0.4,1_惰行,17.3 -> 16.6,0.789 -> 0.793,31.6,-2.0,0.0,0.0,25.6
2800 -> 2800,0.1,0_加速,30.8 -> 30.8,0.795 -> 0.795,9.4,-2.0,-0.5,0.0,5.9
2810 -> 2990,1.9,1_惰行,30.5 -> 25.6,0.797 -> 0.836,247.9,-2.0,0.0,0.0,226.9
3000 -> 3000,0.1,0_加速,39.8 -> 39.8,0.839 -> 0.839,12.9,-2.0,-0.5,0.0,9.4
3010 -> 3020,0.2,1_惰行,39.6 -> 39.3,0.842 -> 0.845,36.6,-2.0,0.0,0.0,32.6
3030 -> 3030,0.1,0_加速,53.5 -> 53.5,0.848 -> 0.848,18.2,-2.0,-0.5,0.0,14.7
3040 -> 3220,1.9,1_惰行,53.2 -> 47.5,0.852 -> 0.922,444.1,-2.0,0.0,0.0,423.1
3230 -> 3230,0.1,0_加速,61.8 -> 61.8,0.927 -> 0.927,21.4,-2.0,-0.5,0.0,17.9
3240 -> 3240,0.1,1_惰行,61.4 -> 61.4,0.931 -> 0.931,28.5,-2.0,0.0,0.0,25.5
3250 -> 3250,0.1,2_ブレーキ,48.8 -> 48.8,0.936 -> 0.936,21.0,-2.0,0.0,0.0,18.0
3260 -> 3280,0.3,1_惰行,48.5 -> 47.9,0.939 -> 0.947,67.2,-2.0,0.0,0.0,62.2
3290 -> 3290,0.1,0_加速,62.1 -> 62.1,0.951 -> 0.951,21.5,-2.0,-0.5,0.0,18.0
3300 -> 3320,0.3,1_惰行,61.8 -> 61.1,0.956 -> 0.965,85.6,-2.0,0.0,0.0,80.6
3330 -> 3330,0.1,0_加速,75.4 -> 75.4,0.971 -> 0.971,26.6,-2.0,-0.5,0.0,23.1
3340 -> 3340,0.1,1_惰行,75.0 -> 75.0,0.976 -> 0.976,34.8,-2.0,0.0,0.0,31.8
3350 -> 3350,0.1,0_加速,89.2 -> 89.2,0.983 -> 0.983,31.9,-2.0,-0.5,0.0,28.4
3360 -> 3380,0.3,1_惰行,88.8 -> 88.0,0.990 -> 1.003,123.0,-2.0,0.0,0.0,118.1
3390 -> 3390,0.1,0_加速,102.2 -> 102.2,1.011 -> 1.011,0.0,-2.0,-0.5,-0.2,-3.6
3400 -> 3430,0.4,1_惰行,101.8 -> 100.5,1.019 -> 1.042,0.0,-2.0,0.0,-0.4,-6.2
3440 -> 3440,0.1,2_ブレーキ,87.9 -> 87.9,1.049 -> 1.049,36.1,-2.0,0.0,0.0,33.1
3450 -> 3480,0.4,1_惰行,87.5 -> 86.4,1.056 -> 1.076,161.3,-2.0,0.0,0.0,155.5
3490 -> 3490,0.1,2_ブレーキ,73.8 -> 73.8,1.082 -> 1.082,30.6,-2.0,0.0,0.0,27.7
3500 -> 3520,0.3,1_惰行,73.4 -> 72.7,1.088 -> 1.099,101.7,-2.0,0.0,0.0,96.8
3530 -> 3530,0.1,2_ブレーキ,60.1 -> 60.1,1.104 -> 1.104,25.4,-2.0,0.0,0.0,22.4
3540 -> 3540,0.1,1_惰行,59.8 -> 59.8,1.109 -> 1.109,27.7,-2.0,0.0,0.0,24.8
3550 -> 3550,0.1,0_加速,74.0 -> 74.0,1.114 -> 1.114,26.1,-2.0,-0.5,0.0,22.6
3560 -> 3580,0.3,1_惰行,73.6 -> 72.9,1.120 -> 1.131,102.0,-2.0,0.0,0.0,97.2
3590 -> 3600,0.2,2_ブレーキ,60.3 -> 47.7,1.136 -> 1.140,46.0,-2.0,0.0,0.0,42.2
