step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1220 -> 1220,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1230 -> 1270,0.5,1_惰行,14.0 -> 13.0,0.002 -> 0.006,0.0,0.0,0.0,-10.0,-10.0
1280 -> 1280,0.1,0_加速,27.3 -> 27.3,0.007 -> 0.007,0.0,0.0,0.0,-2.0,-2.0
1290 -> 1290,0.1,1_惰行,27.0 -> 27.0,0.010 -> 0.010,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1300,0.1,0_加速,41.2 -> 41.2,0.012 -> 0.012,0.0,0.0,0.0,-2.0,-2.0
1310 -> 1310,0.1,1_惰行,40.9 -> 40.9,0.015 -> 0.015,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1350,0.4,0_加速,55.2 -> 97.8,0.019 -> 0.037,0.0,0.0,0.0,-8.0,-8.0
1360 -> 1430,0.8,1_惰行,97.4 -> 94.5,0.045 -> 0.096,0.0,0.0,0.0,-16.0,-16.0
1440 -> 1440,0.1,0_加速,108.7 -> 108.7,0.104 -> 0.104,0.0,0.0,0.0,-2.0,-2.0
1450 -> 2520,10.8,1_惰行,108.3 -> 66.7,0.113 -> 0.828,2702.8,0.0,0.0,-70.0,2559.8
2530 -> 2530,0.1,2_ブレーキ,54.1 -> 54.1,0.833 -> 0.833,23.1,0.0,0.0,0.0,22.1
2540 -> 2880,3.5,1_惰行,53.8 -> 43.3,0.837 -> 0.964,788.3,-2.0,0.0,0.0,751.3
2890 -> 2890,0.1,2_ブレーキ,30.7 -> 30.7,0.967 -> 0.967,14.0,-2.0,0.0,0.0,11.0
