step,position_km,velocity_kmh,action,tve_reward,tce_penalty,ic_penalty,ef_penalty,sl_penalty,de_bonus,step_total_reward
1210,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,0.0,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1240,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,0.0,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1270,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,0.0,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1290,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,0.0,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,0.0006055492073694182,14.267537498474121,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1320,0.0016956370788779166,14.013047790527343,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1330,0.003382033142689518,28.27082462310791,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1340,0.005551739639039164,27.995565605163574,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1350,0.007177169052500262,15.395565605163574,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1360,0.008354228697053781,15.139488029479981,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1370,0.010127506611612302,29.396430587768556,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1380,0.013000389082988215,43.64216194152832,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1390,0.016355075127697117,43.34145584106445,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1400,0.019686580710662212,43.04127159118652,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1410,0.022472944384213295,30.441271591186524,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1420,0.024809978353872334,30.162589645385744,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1430,0.02774195145876946,44.40768585205078,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1440,0.03115564875263605,44.10564079284668,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
